"cust_id","balance","balance_frequency","purchases","oneoff_purchases","installments_purchases","cash_advance","purchases_frequency","oneoff_purchases_frequency","purchases_installments_frequency","cash_advance_frequency","cash_advance_trx","purchases_trx","credit_limit","payments","minimum_payments","prc_full_payment","tenure"
"C13561",0.308404365018532,1,0.667428739997788,1,0,0,0.1,0.1,0,0,0,0.024390243902439,0.132841328413284,0.0882290294271696,0.205704109513806,0,0.666666666666667
"C13562",0.011296404076162,1,0.495549245916147,0,1,0,1,0,1,0,0,0.585365853658537,0.416974169741697,0.306040780224449,0.0933324950835112,1,1
"C13563",0.017112477040656,0.909091,0.201902725026734,0.109150367552812,0.333193790634691,0,0.583333,0.083333,0.416667,0,0,0.170731707317073,0.439114391143911,0.157511852778288,0.0849531389570585,0.111111,1
"C13564",0.459895608423498,1,0.88015044802537,0.120041847671704,1,0,1,0.083333,1,0,0,0.975609756097561,0.365313653136531,0.219588047185297,0.859759937394062,0,1
"C13565",0.441029028513184,1,0,0,0,0.355100414267315,0,0,0,0.0666666666666667,0.1,0,0.217712177121771,0.153695254198075,0.305000509871975,0,0.666666666666667
"C13566",0.0706083464450181,1,0,0,0,0.00996318698986639,0,0,0,0.0555553333333333,0.1,0,0.00738007380073801,0.192482841888533,1,0.083333,1
"C13567",0.505905122935264,1,0.0801541354769719,0,0.18570854941093,1,0.833333,0,0.666667,0.333333333333333,0.3,0.268292682926829,0.734317343173432,0.0863574153378514,0.195854292526245,0,0
"C13568",0.00418246043369885,0.454545,0.110181053873668,0,0.255277704209348,0,0.416667,0,0.333333,0,0,0.121951219512195,0.365313653136531,0.126819737527397,0.0674223956074657,1,1
"C13569",0.0258550825183623,1,0,0,0,0.122703572896577,0,0,0,0.0555553333333333,0.2,0,0.808118081180812,0.356521624014115,0.0880528385681705,0,1
"C13570",0.393318626098938,1,0,0,0,0.143571721098188,0,0,0,0.111111333333333,0.4,0,0.143911439114391,0.179117778761886,0.608053561534169,0,1
"C13571",0.579185616464159,0.909091,0,0,0,0.260679880244589,0,0,0,0.0555553333333333,0.1,0,0.328413284132841,1,0.368148739278331,0.090909,1
"C13572",0.18898797892053,1,1,1,0.954847969653735,0.123048119036286,1,0.333333,1,0.111111333333333,0.2,0.780487804878049,0.512915129151292,0.56538408009356,0.189812409091884,0.083333,1
"C13573",0.0452999567853285,1,1,1,1,0.386606391041016,1,0.916667,0.416667,0.111111333333333,0.4,1,0.217712177121771,1,0.0796113815972221,0.666667,1
"C13574",0.515509856912575,1,0,0,0,0.199580551804134,0,0,0,0.222222,0.4,0,0.217712177121771,0.15064696694956,0.427102700636843,0,1
"C13575",0.765569546932865,1,0.0221247096131863,0.0415705348049303,0,0.0375398376423388,0.083333,0.083333,0,0.0555553333333333,0.1,0.024390243902439,0.365313653136531,0.214026080862882,0.461165393315145,0,1
"C13576",0.261966722727709,1,1,1,1,0,1,0.416667,1,0,0,1,0.512915129151292,1,0.261903650630291,0.083333,1
"C13577",0.00106595456853997,0.363636,0.00829676610494487,0,0.019222718690463,0,0.083333,0,0.083333,0,0,0.024390243902439,0.217712177121771,0.196269404260113,0.031951698700833,0,1
"C13578",0.764006132985697,0.7,0,0,0,1,0,0,0,0.333333333333333,1,0,0.660516605166052,0.214965648448235,0.83418698731435,0,0.666666666666667
"C13579",0.24389595280584,1,0,0,0,0.0208968825878181,0,0,0,0.111111333333333,0.2,0,0.107011070110701,0.396936345643905,0.205583335181748,0.083333,1
"C13580",0.346230624514113,0.8,0,0,0,1,0,0,0,0.2,0.9,0,0.180811808118081,0.320252786825058,0.26742203476657,0,0.666666666666667
"C13581",1,1,0.361370257015377,0,0.837256191851276,1,0.5,0,0.416667,0.333333333333333,1,0.146341463414634,0.734317343173432,0.56233243998153,1,0,1
"C13582",0.131826155187865,1,0.62562041373207,0.987452626911379,0.231868704559629,0,1,1,0.333333,0,0,0.878048780487805,0.335793357933579,0.401559736164027,0.116811443234068,0,1
"C13583",0.120021399878981,1,0.0387182418230761,0,0.0897060205554939,0,0.166667,0,0.083333,0,0,0.0487804878048781,0.483394833948339,0.100419507333759,0.102898313022917,0,1
"C13584",0.143959156166164,1,0.0572993104465504,0.107660756722302,0,0,0.166667,0.166667,0,0,0,0.0975609756097561,0.623616236162362,0.147431052803649,0.100141239105573,0,1
"C13585",0.00498675059096076,1,0.0759320033924555,0,0.175926321455117,0,1,0,0.888889,0,0,0.219512195121951,0.107011070110701,0.0452646647976999,0.0619494323715867,0.857143,0.5
"C13586",0.306986285979003,1,0.208565950071905,0,0.483224974156123,0,1,0,1,0,0,0.414634146341463,0.107011070110701,0.205345414764258,0.598176079376172,0,1
"C13587",1,1,0.0467126368966407,0,0.108228177942571,0.666160124506101,0.333333,0,0.25,0.5,1,0.0975609756097561,0.402214022140221,0.327609287284091,0.695158685910257,0,1
"C13588",1,1,1,1,1,0,1,0.75,0.833333,0,0,1,1,1,1,0,1
"C13589",0.495509261250198,1,0.777521295033003,1,0.465753658724124,0,0.916667,0.416667,0.916667,0,0,0.341463414634146,0.512915129151292,0.174974736570797,0.378005576242363,0,1
"C13591",0.210606345373755,1,0.113544009734872,0,0.263069312851883,0.00668631622201108,1,0,1,0.0555553333333333,0.1,0.414634146341463,0.0701107011070111,0.081602251249015,1,0,1
"C13592",0.192642378252136,1,0,0,0,0.391668383531727,0,0,0,0.181818,0.3,0,0.0848708487084871,0.0426978064740997,0.179152574292846,0,0.833333333333333
"C13593",0.873486618046851,1,1,1,1,0,1,0.416667,1,0,0,0.51219512195122,0.808118081180812,0.363494114354994,0.693316785241427,0,1
"C13594",1,0.909091,0,0,0,1,0,0,0,0.0555553333333333,0.2,0,0.623616236162362,0.390113785467925,0.849041532791326,0,1
"C13596",0.879712506864503,1,0,0,0,1,0,0,0,0.111111333333333,0.5,0,0.365313653136531,0.247901417805616,0.814122679824618,0,1
"C13597",0.461618387116716,1,0.620148235554408,0.844574698786833,0.395372878025442,0,1,0.25,0.916667,0,0,0.51219512195122,0.549815498154982,0.334761217106271,0.270269765222176,0,1
"C13598",0.426095781583149,0.727273,1,0.159700137875607,1,1,0.833333,0.166667,0.666667,0.611111333333333,1,1,0.586715867158672,1,0.40958812775937,0,1
"C13599",0.636952728060552,1,0.05953021866588,0.111852452315132,0,0.46453601389879,0.166667,0.166667,0,0.222222,0.5,0.0731707317073171,0.291512915129151,0.212629810703641,0.392748507882896,0,1
"C13600",1,1,0,0,0,1,0,0,0,0.333333333333333,1,0,1,0.617734427530965,1,0,1
"C13601",0.35529407239066,1,0,0,0,0.595442539154728,0,0,0,0.111111333333333,0.5,0,0.129151291512915,0.0744466970977181,0.330311509777003,0,1
"C13602",0.0784692380448058,1,1,0.623973727422003,1,0,1,0.416667,1,0,0,1,0.549815498154982,0.617942815682776,0.0944146630354873,0.333333,1
"C13603",0.697005725405217,1,0.184372580109886,0.346421123374419,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.512915129151292,0.256926393973462,0.45933626049826,0,1
"C13604",0.357380979529064,1,0.785220693978392,1,0,0.18194676055212,0.5,0.5,0,0.0555553333333333,0.2,0.146341463414634,0.324723247232472,0.453222964423595,0.248730533728401,0,1
"C13605",0.00886121812707559,1,0.193089715697481,0.362799914087561,0,0,1,1,0,0,0,0.365853658536585,0.476014760147601,0.117802115827131,0.0909841582173055,0.75,1
"C13606",0.0199224055626322,0.555556,0,0,0,0.83596283303955,0,0,0,0.296296,1,0,0.107011070110701,0.606978023403536,0.0327694038549664,0.25,0.5
"C13607",0.153475920512163,1,0,0,0,0.109777547985853,0,0,0,0.111111333333333,0.2,0,0.140221402214022,0.0929417464937164,0.129229294772553,0,1
"C13608",0.473978121935284,1,0.454142851875069,0.270243118344384,0.718963852745431,0,1,0.083333,1,0,0,0.634146341463415,0.55719557195572,0.29175363749891,0.301170350603793,0,1
"C13610",1,1,1,1,1,0,1,0.666667,1,0,0,1,1,0.611105052236127,1,0,1
"C13611",0.0272840491610704,1,0.190058630480475,0.0949193878045908,0.323300498082,0,1,0.25,1,0,0,0.780487804878049,0.143911439114391,0.0397981715391744,0.0895914628850339,0,1
"C13612",0.248010769455297,1,0.679464582027361,1,0,0,0.583333,0.583333,0,0,0,0.195121951219512,0.0848708487084871,0.557018225041425,0.524484660042992,0,1
"C13613",0.0385923679422325,1,0.720557542682252,0.537985076178005,1,0,1,0.583333,1,0,0,1,0.291512915129151,0.4818147230191,0.0932249901806645,1,1
"C13614",0.766868341678594,0.857143,0.26478114974741,0.421261942868228,0.0940119095421576,1,0.857143,0.428571,0.428571,0.380952666666667,1,0.219512195121951,0.549815498154982,0.0705003693193765,0.583083312066036,0,0.166666666666667
"C13615",0.0148486308651152,0.4,0,0,0,0.136786073796993,0,0,0,0.0666666666666667,0.2,0,0.0848708487084871,0.247879577751563,0.0445901500262761,0.5,0.666666666666667
"C13616",0.227419093293872,1,0.344179357645931,0.344758301982222,0.372305615596887,0.977588553972074,0.666667,0.416667,0.583333,0.333333333333333,1,0.51219512195122,0.291512915129151,0.0812204669572899,0.233040533683096,0,1
"C13617",0.26786241855243,1,0,0,0,0.244765365315437,0,0,0,0.166666666666667,0.7,0,0.107011070110701,0.203196078676214,0.172061690163767,0,1
"C13618",0.0028924654850439,0.909091,0.101482355544083,0,0.235123751591214,0,1,0,1,0,0,0.439024390243902,0.549815498154982,0.092090262554076,0.0508299464815267,0.6,1
"C13619",0.160275306631097,0.818182,0,0,0,1,0,0,0,0.277778,0.7,0,0.217712177121771,0.688885206170462,0.134304444604893,0.142857,1
"C13620",0.108520746059443,1,1,1,0.497919674666165,0,0.916667,0.666667,0.166667,0,0,0.341463414634146,0.0701107011070111,1,0.347095296156397,0.416667,1
"C13621",0.0463401188312435,1,0.768531288026845,1,0,0,1,1,0,0,0,0.682926829268293,0.0701107011070111,0.487122088120805,0.102931723963569,1,1
"C13622",0.64640616694378,1,0.695914303624765,0.76436435188072,0.669822040342079,0,1,0.833333,1,0,0,1,0.771217712177122,1,0.348752594812356,0.166667,1
"C13623",0.259717158409058,1,0,0,0,0.0272183171792503,0,0,0,0.111111333333333,0.2,0,0.107011070110701,0.0954611818832017,0.394601864829118,0,1
"C13624",0.00629696227988887,0.272727,0.0848113868505476,0,0.196498902169177,0,0.166667,0,0.166667,0,0,0.0487804878048781,0.328413284132841,0.314615725791777,0.0708008269159654,1,1
"C13625",0.00836038332021314,1,0.241819388620524,0.45435901699542,0,0,1,1,0,0,0,0.317073170731707,0.439114391143911,0.164216447026186,0.0976324364613919,1,1
"C13626",0.420505239450229,1,0.176975552195877,0.135104238116023,0.243436509496023,0.123642162469965,0.75,0.25,0.666667,0.111111333333333,0.4,0.317073170731707,0.180811808118081,0.1483242890626,0.303249038900063,0,1
"C13627",0.773746222546117,1,0.825657288248092,1,0.383941767977514,0,1,1,0.666667,0,0,0.951219512195122,0.387453874538745,0.226032245355487,0.483855123058198,0,1
"C13628",0.600398085597345,1,0,0,0,0.577313474544392,0,0,0,0.166666666666667,1,0,0.254612546125461,0.184485306290615,0.415582245038033,0,1
"C13629",1,1,0.185287068107231,0.348139372146356,0,1,0.2,0.2,0,0.133333333333333,0.2,0.0731707317073171,0.660516605166052,0.487111803069537,0.722442158151756,0,0.666666666666667
"C13630",0.175713440703697,1,1,1,0.800502353715111,0.588090080809897,1,1,0.583333,0.166666666666667,0.6,1,0.660516605166052,1,0.122969817330633,0.909091,1
"C13631",0.376729646500431,1,0.646063645414654,0.981882175247518,0.286102401558322,0,0.916667,0.583333,0.666667,0,0,0.780487804878049,0.254612546125461,0.176654099390833,0.230028957460842,0,1
"C13632",1,1,0,0,0,0.209905602065955,0,0,0,0.277778,0.7,0,0.439114391143911,0.364728530210784,1,0,1
"C13633",0.184037061511341,0.454545,0.0737490320439544,0.138568449349768,0,1,0.083333,0.083333,0,0.277778,1,0.024390243902439,0.291512915129151,0.0357636571784279,0.376112001536197,0,1
"C13634",0.0309676761587586,0.375,0,0,0,0.162273027211749,0,0,0,0.0833333333333333,0.1,0,0.0848708487084871,0.0130976087038916,0.0647535850785106,0,0.333333333333333
"C13635",0.745471743795524,1,0,0,0,0.283383801775235,0,0,0,0.277778,1,0,0.306273062730627,0.234794001150056,1,0,1
"C13636",0.632491289849644,1,0.597400346620451,0.831355268718865,0.35896932054097,1,0.833333,0.666667,0.25,0.111111333333333,0.8,0.658536585365854,0.261992619926199,1,1,0.083333,1
"C13637",0.33961210608666,1,1,1,1,0,1,1,1,0,0,1,0.298892988929889,0.399690119285926,0.241774208095707,0,1
"C13638",0.0301894548335393,1,0.52192927467827,0.126097288908288,1,0,1,0.083333,1,0,0,0.634146341463415,0.439114391143911,0.284064443735456,0.0857946177157234,0.916667,1
"C13639",0.886431242818964,1,0.0169032781444744,0,0.0391630855453699,0.787223633958346,0.166667,0,0.083333,0.222222,0.8,0.0487804878048781,0.402214022140221,0.480191046076913,0.721806769754995,0,1
"C13640",0.0553111465718228,1,0.851277701980162,0,1,0,1,0,1,0,0,1,0.549815498154982,0.587301114754153,0.0996637980741757,0.25,1
"C13641",0.112414457483772,1,0.229001806851285,0.370206397705307,0.0740715426872506,0,0.416667,0.333333,0.166667,0,0,0.219512195121951,0.771217712177122,0.0832469842506808,0.0992877030188985,0,1
"C13642",0.123946847008721,1,0.411150853645046,0.495382206425419,0.341737221163786,0,0.333333,0.166667,0.083333,0,0,0.0975609756097561,0.129151291512915,0.336947137852286,0.0993463549275852,0,1
"C13643",0.36676855231985,1,0.331870644197795,0,0.768908747618519,0.0356557763218434,0.666667,0,0.666667,0.0555553333333333,0.1,0.292682926829268,0.121771217712177,0.274775405986109,1,0,1
"C13644",0.609832630786714,1,1,1,0,0,1,1,0,0,0,1,0.254612546125461,1,0.302024549319826,0.166667,1
"C13645",0.84528959216604,1,0,0,0,1,0,0,0,0.606060666666667,1,0,0.771217712177122,0.259360579348923,0.526412530423687,0,0.833333333333333
"C13646",0.0898807433128509,0.545455,0,0,0,0.395501398009867,0,0,0,0.111111333333333,0.3,0,0.0701107011070111,0.0458406705191185,0.128405979110908,0,1
"C13647",0.747119529076414,1,0,0,0,1,0,0,0,0.388888666666667,1,0,0.697416974169742,1,0.420074103141111,0.090909,1
"C13648",0.814889378022638,1,0,0,0,0.427188502519475,0,0,0,0.166666666666667,0.3,0,0.413284132841328,0.272448213247949,0.637239491083643,0,1
"C13649",0.557583873716655,1,0,0,0,0.0524363170264338,0,0,0,0.0555553333333333,0.1,0,0.217712177121771,0.145260607033292,0.560025068294929,0,1
"C13650",0.00811105465685741,0.909091,0.307271654559534,0.577338515793339,0,0,1,1,0,0,0,0.292682926829268,0.512915129151292,0.183513673686242,0.0594593975592402,0.3,1
"C13651",0.442012003416315,1,0.140528780559755,0.264042180235982,0,0,0.333333,0.333333,0,0,0,0.170731707317073,0.173431734317343,0.252073836931732,0.489313849499688,0,1
"C13652",0.96206167507249,1,0,0,0,1,0,0,0,0.555555333333333,1,0,0.365313653136531,0.637442653591718,1,0,1
"C13653",1,1,1,1,1,0,1,1,1,0,0,1,0.697416974169742,1,0.705330473923969,0,1
"C13654",0.306769007993552,1,0.31802057597994,0,0.736819622551239,0.862812175630716,1,0,1,0.0555553333333333,0.2,0.292682926829268,0.365313653136531,1,0.21698383749838,0.166667,1
"C13655",1,1,0.00163722851137579,0,0.00379328315491803,1,0.25,0,0.166667,0.277778,1,0.0731707317073171,1,1,0.710947192467515,0.1,1
"C13656",1,1,0,0,0,0.614229896862496,0,0,0,0.111111333333333,0.2,0,0.549815498154982,0.458580248075733,0.940979053602835,0,1
"C13657",0.0199748835022715,0.818182,0.199122386518677,0.374134813244372,0,0,0.75,0.75,0,0,0,0.219512195121951,0.121771217712177,0.0872648697872651,0.0891316607418865,0.125,1
"C13658",0.134291509267176,1,0.224263431542461,0.421372797627708,0,0.33388775763752,0.333333,0.333333,0,0.166666666666667,0.9,0.146341463414634,0.195571955719557,0.147222933484177,0.124738003509681,0,1
"C13659",0.181497799014925,1,0.0475165013459198,0,0.110090645797914,0,0.166667,0,0.166667,0,0,0.0487804878048781,0.0848708487084871,0.38465927978568,0.488036392202239,0,1
"C13660",0.570953769855961,0.818182,0,0,0,1,0,0,0,0.388888666666667,1,0,0.512915129151292,1,0.49343895198987,0.142857,1
"C13661",0.218015206911672,1,0.171798370146392,0.275820498430712,0.0579244589872617,0.098008443701657,1,0.416667,1,0.222222,0.6,0.804878048780488,0.0848708487084871,0.0864135155957345,0.136431786422307,0,1
"C13662",0.537306338489177,1,0.0946495077252111,0.027990826768653,0.184777315483259,0.662704502905881,0.833333,0.25,0.75,0.166666666666667,1,0.341463414634146,0.291512915129151,1,0.570987163659864,0.083333,1
"C13663",0.00441074140428354,0.333333,0,0,0,0.0983668687600111,0,0,0,0.111111333333333,0.1,0,0.0848708487084871,0.137524462408181,0.0161081502227891,1,0
"C13664",0.0534930561089138,1,0.0645304030384601,0,0.149510034259156,0,0.416667,0,0.416667,0,0,0.121951219512195,0.0701107011070111,0.0365754666836148,0.1122021418404,0,1
"C13665",0.240500949111919,1,0,0,0,0.71285642527455,0,0,0,0.166666666666667,0.6,0,0.129151291512915,0.508153280249602,0.189836103222997,0.090909,1
"C13666",0.469062633466178,1,0.273247538626055,0.513409961685824,0,0.395520966340572,0.583333,0.583333,0,0.111111333333333,0.2,0.268292682926829,0.601476014760148,0.250758063744598,0.302489769339552,0,1
"C13668",0.204913344065116,0.8,0.231391275489509,0.434765438257363,0,0.779361647657928,0.5,0.5,0,0.266666666666667,0.5,0.121951219512195,0.291512915129151,0.0729890749941886,0.135366283677634,0,0.666666666666667
"C13669",0.269369497766306,1,0.384837199011763,0,0.891626583738434,0,1,0,1,0,0,0.292682926829268,0.0922509225092251,0.289881727765836,0.841297925586742,0,1
"C13670",1,1,1,1,0.12815145793642,0.847300765297179,0.75,0.75,0.416667,0.388888666666667,1,0.560975609756098,0.512915129151292,0.712130848787386,1,0,1
"C13671",0.571339723101503,1,0.443618865002397,0.540507021956171,0.361318763936471,1,0.583333,0.5,0.166667,0.388888666666667,1,0.390243902439024,0.623616236162362,1,0.328416562443858,0.083333,1
"C13672",1,1,0,0,0,1,0,0,0,0.333333333333333,0.7,0,0.771217712177122,1,0.910567201320033,0.083333,1
"C13673",0.542708351568827,1,0,0,0,0.670036267679934,0,0,0,0.0555553333333333,0.1,0,0.512915129151292,0.671859247461835,0.367512558778961,0,1
"C13674",0.0321162116164788,0.909091,0.277296360485269,0.521017369555126,0,0,0.25,0.25,0,0,0,0.0975609756097561,0.180811808118081,0.20711141556795,0.085100530042013,0,1
"C13675",0.882563295982682,1,0,0,0,0.992571815835645,0,0,0,0.388888666666667,1,0,0.365313653136531,0.449779243238577,1,0,1
"C13676",0.162553620691627,1,0,0,0,0.641400425279044,0,0,0,0.166666666666667,0.5,0,0.247232472324723,0.115837426620077,0.137970285476433,0,1
"C13677",0.25220956109134,1,1,1,1,0,1,1,1,0,0,1,0.365313653136531,1,0.14313804973521,0,1
"C13678",0.0302706839320299,0.636364,0.241955824329806,0.129492215917358,0.400909021008296,0.323765467878933,0.583333,0.166667,0.5,0.0555553333333333,0.1,0.463414634146341,0.217712177121771,0.05423477690552,0.0879317958159601,0,1
"C13679",0.230926962806124,1,0.478067037870128,0.734579063692988,0.201821459388803,0.176045403974936,1,0.75,0.833333,0.222222,0.5,0.780487804878049,0.129151291512915,0.0688334745266467,0.157822784728688,0,1
"C13680",0.00670381322166102,0.909091,0.0581179247022383,0.109198866510084,0,0,0.333333,0.333333,0,0,0,0.195121951219512,0.129151291512915,0.0414910279232377,0.0713889307343627,0.142857,1
"C13681",0.00135431775684813,0.272727,0.0491168553412736,0,0.113798494647541,0,0.333333,0,0.25,0,0,0.0975609756097561,0.180811808118081,0.100171034915828,0.0222272012932538,0,1
"C13682",0.108670830655124,0.727273,0.98093956266824,1,0.0811369597348119,0,0.666667,0.416667,0.416667,0,0,0.317073170731707,0.291512915129151,0.222993272441294,0.105056465789698,0,1
"C13683",0.0289518635347388,1,0.483922711014418,0.909251522520837,0,0,0.916667,0.916667,0,0,0,0.292682926829268,0.018450184501845,0.290281682777618,0.0939194673267537,0.5,1
"C13684",0,0,0.12531804270069,0.235462437557593,0,0.0371133044924953,1,1,0,0.0555553333333333,0.1,0.292682926829268,0.476014760147601,0.103637447178018,0.45488572801068,0,1
"C13685",1,1,1,0.561340788315908,1,0.456487405472862,0.75,0.416667,0.416667,0.166666666666667,0.4,0.536585365853659,0.734317343173432,0.64572099904974,0.665558251960554,0,1
"C13686",0.0438943130865672,0.909091,0.914812493086028,0.193365342645133,1,0,1,0.25,0.833333,0,0,0.878048780487805,0.512915129151292,0.693654225777462,0.0744839440453917,0.3,1
"C13687",0.283432679537654,1,0,0,0,0.0174438379418013,0,0,0,0.060606,0.1,0,0.107011070110701,0.0699644610304001,0.335233309596992,0,0.833333333333333
"C13688",0.0128063690534515,0.818182,0.313274825767912,0,0.725824227460294,0,0.75,0,0.75,0,0,0.219512195121951,0.291512915129151,0.212239397683842,0.0649500865251837,0.636364,1
"C13689",0.500690089147049,1,0,0,0,0.33921739348968,0,0,0,0.181818,0.3,0,0.180811808118081,0.0373592223493515,1,0,0.833333333333333
"C13690",0.110204564719918,1,0.26187912533648,0.26399368127871,0.28121555929568,0,0.75,0.333333,0.5,0,0,0.341463414634146,0.129151291512915,0.348062364686217,0.127484619567338,0,1
"C13691",0.000378419411177635,0.454545,8.84988384527453e-05,0.000166282139219721,0,0,0.083333,0.083333,0,0,0,0,0.217712177121771,0.0359993807673313,0.0280396681281018,0,1
"C13692",0.28238443286036,0.636364,0,0,0,1,0,0,0,0.30303,1,0,0.402214022140221,0.411609506710647,0.245875061193479,0,0.833333333333333
"C13693",0.65215453640881,1,0,0,0,0.336081624522647,0,0,0,0.0555553333333333,0.4,0,0.328413284132841,1,0.580958214451627,0.083333,1
"C13694",0.358761664289216,1,0.21171134628858,0.10115496802533,0.365778434672658,0.83270244867292,0.833333,0.166667,0.75,0.611111333333333,1,0.365853658536585,0.549815498154982,0.637675999821806,0.213047099640037,0,1
"C13695",0.182086190912005,0.714286,0,0,0,0.489828577332216,0,0,0,0.095238,0.2,0,0.107011070110701,0.0484175251924735,0.0885075570441457,0,0.166666666666667
"C13696",0.00969058968975784,0.818182,0.239315608982632,0.102138804015714,0.42852138847833,0,0.75,0.166667,0.666667,0,0,0.463414634146341,0.439114391143911,0.149448192803764,0.101038758729044,0.875,1
"C13697",0.0512303206365048,0.181818,0,0,0,0.594375644198819,0,0,0,0.0555553333333333,0.1,0,0.129151291512915,0,0.45488572801068,0,1
"C13698",0.618064957950632,1,0.696854603783325,0.861133628484131,0.552674520927133,0.0654419139730677,0.666667,0.583333,0.416667,0.0555553333333333,0.1,0.658536585365854,0.645756457564576,0.428377188161714,0.520432073099241,0,1
"C13699",0.1198699385944,1,0,0,0,0.380187619771332,0,0,0,0.095238,0.3,0,0.129151291512915,0.0518368805442759,0.0656825714386237,0.142857,0.166666666666667
"C13701",0.0579469139278257,0.857143,0.0101441793576459,0.0190600902080605,0,0.312897642821991,0.142857,0.142857,0,0.285714,0.3,0.024390243902439,0.033210332103321,0.175686970865215,0.0646397975651416,0.25,0.166666666666667
"C13702",0.00142849600578786,0.636364,0.0316383347468564,0,0.0733026339396321,0,0.333333,0,0.25,0,0,0.0975609756097561,0.173431734317343,0.0317221608372956,0.0624503154296797,0.333333,1
"C13703",0.0274822255627183,1,1,1,0.0453656161094926,0.0355852798337753,0.5,0.166667,0.333333,0.0555553333333333,0.1,0.170731707317073,0.409594095940959,0.895716322013403,0.108676653656352,0,1
"C13704",0.00626271590362949,0.909091,0.0858770603635827,0,0.198967953592085,0,0.416667,0,0.333333,0,0,0.24390243902439,1,0.0207454652462308,0.0474465241371233,0.1,1
"C13705",0.00716234556273648,0.545455,0.132689258453483,0,0.307426804158942,0,0.416667,0,0.333333,0,0,0.219512195121951,0.365313653136531,0.120630698111768,0.0712153423687894,0.75,1
"C13706",0.0491693035893267,0.636364,0.291452487186106,0.374668301774369,0.213261112867261,1,0.75,0.166667,0.583333,0.222222,0.7,0.390243902439024,0.734317343173432,0.903561901508686,0.0637491479186453,0.3,1
"C13707",0.339840863564475,1,0,0,0,0.198215623025888,0,0,0,0.0555553333333333,0.2,0,0.129151291512915,0.0862791743550182,0.286914333647117,0,1
"C13708",0.272130079652953,1,0,0,0,0.237412015182831,0,0,0,0.121212,0.3,0,0.107011070110701,0.0638675420545331,0.240141577251808,0,0.833333333333333
"C13709",0.304423036788764,1,1,1,0.263043682560295,0.30250486697129,0.916667,0.5,0.75,0.111111333333333,0.2,0.926829268292683,0.166051660516605,1,0.436213785363481,0.083333,1
"C13710",0.0268155623936768,1,0.651849256978502,0.346421123374419,1,0,0.916667,0.083333,0.833333,0,0,0.292682926829268,0.439114391143911,0.420713906436349,0.0892974243968429,1,1
"C13711",0.711893620344647,1,1,1,1,0,0.916667,0.916667,1,0,0,1,0.881918819188192,0.808310086154646,0.479431556305184,0,1
"C13712",0.169752137080172,0.636364,0.0953169364652089,0.179092792362107,0,0.797410214683785,0.181818,0.181818,0,0.242424,0.6,0.0487804878048781,0.143911439114391,0.639267735269002,0.520072141674001,0,0.833333333333333
"C13713",0.0189616544385121,1,0.248644861536192,0.0481525361490442,0.516706678399645,0,1,0.166667,1,0,0,0.634146341463415,0.394833948339483,0.194477804776774,0.102569322546607,0.083333,1
"C13714",0.224065764549845,1,0.190265127770198,0.198714084790034,0.195789797435262,0,0.5,0.166667,0.416667,0,0,0.170731707317073,0.881918819188192,0.447102494729482,0.149115582332617,0,1
"C13715",0.00266671643987785,0.272727,0.458527231830082,0.445802415248072,0.512640005467796,0,0.833333,0.25,0.583333,0,0,0.585365853658537,0.350553505535055,0.356922572005895,0.00896552889869051,0,1
"C13717",0.8416676103055,1,0.342638002876212,0.437460594597216,0.254423361156439,0.931021413739868,0.583333,0.333333,0.25,0.388888666666667,0.8,0.292682926829268,0.586715867158672,0.22373994791661,0.566587952614694,0,1
"C13718",0.767047618516072,1,0.0184298831077842,0,0.0427000657844151,0,0.166667,0,0.166667,0,0,0.0731707317073171,0.623616236162362,0.250624112466374,0.595556184472746,0,1
"C13719",0.00832841685089255,1,0.0882149046793761,0.165748650689724,0,0,0.583333,0.583333,0,0,0,0.170731707317073,0.439114391143911,0.0741465502208949,0.078914058144883,0.083333,1
"C13720",0.575622807935418,1,0.0430509974556584,0.0808893323079268,0,0.082588548105238,0.166667,0.166667,0,0.0555553333333333,0.2,0.121951219512195,0.217712177121771,0.198837195716798,0.372413841825608,0,1
"C13721",0.0304348459358746,1,0.130137541944762,0.2445178857226,0,0,0.333333,0.333333,0,0,0,0.0975609756097561,0.225092250922509,0,0.45488572801068,0,1
"C13722",0.0967220691529,1,0.190125004609315,0.357229462423701,0,0,0.333333,0.333333,0,0,0,0.121951219512195,0.549815498154982,0.146175167705285,0.146213705216382,0,1
"C13723",0.0595812887892194,1,0.682724289243704,0,1,0,1,0,1,0,0,0.292682926829268,0.0996309963099631,0.35424567747033,0.103719989216373,0,1
"C13724",0.0119048989509557,0.636364,0.136435709281316,0.25635163129707,0,0.00708247004484594,0.083333,0.083333,0,0.0555553333333333,0.1,0.024390243902439,0.0848708487084871,0.355149238518901,0.0760586140309189,0.090909,1
"C13725",0.906248854037054,1,0.133098565581327,0.160046558998982,0.111021879725585,0.302037857503007,0.454545,0.181818,0.272727,0.242424,1,0.219512195121951,0.549815498154982,0.533913848910729,0.78137503694935,0,0.833333333333333
"C13726",1,1,0.247033445186032,0.140778616116896,0.398756076514964,1,0.75,0.083333,0.666667,0.388888666666667,1,0.268292682926829,0.697416974169742,0.598421069494298,0.919203036586875,0,1
